0|000539|20230331|0.016800|20230422|20230512|20230515||||20211013|||20150525|56.64|20130104|157778.55|20220613|-1196.87|||
0|000540|20230331|-0.242000|20230429|20230428|20230517|20230519|20220815|-7493.55|20230518|||20191203|45638.95|20160115|30425.96|||||
0|000541|20230331|0.049100|20230429|20230131|20200602||||20221028|||20220426|241.55|||20230404|-53.65|20201203|3.50|
0|000543|20230331|0.060000|20230428|20220808|20211224||||20200203|||20220719|47646.74|20190712|47646.74|20221115|-960.87|||
0|000544|20230331|0.160000|20230428|20220719|20220722||20230403|7.95|20200203|||20190909|45303.42|20160926|7830.71|20230509|69.11|||
0|000545|20230331|-0.062600|20230429|20220720|20220706||||20220425|||20210726|2600.00|20141118|7288.72|||||
0|000546|20230331|-0.019000|20230429|20221219|20221212|20220607|20220811|0.20|20221212|||20200828|2388.18|20211220|6613.76|20230426|410.45|20220126|0.50|
0|000547|20230331|-0.070000|20230429|20220802|20220802||||20220425|||20230424|279.02|20190117|4043.13|20230317|811.23|||
0|000548|20230331|0.039000|20230427|20230117|20220713||||20220519|||20140721|10140.06|||||||
0|000550|20230331|0.210000|20230427|20230510|20220712||||20220712|||20191230|3.60|||20221208|108.84|||
0|000551|20230331|0.096100|20230429|20220905|20210906||20230106|-0.05|20220915|||20131230|1263.44|20101228|2499.39|||||
0|000552|20230331|0.207800|20230428|20220427|20220425|20221221|||20220425|||20190524|72630.25|20230209|210319.05|20230504|721.94|20201125|3.00|
0|000553|20230331|0.036000|20230425|20220516|20230329||||20200203|||20200803|170845.08|20180117|10469.80|20230316|-202.89|||
0|000554|20230331|0.016000|20230428|20220614|20220610||||20220110|||20100319|7006.08|||||||
0|000555|20230331|0.011800|20230429|20220426|20200901||20230406|-983.65|20220425|||20211111|332.50|20161229|2252.64|20230404|-408.33|20220419|2.00|
0|000557|20230331|0.054400|20230425|20230428|20220829||20221024|-17914.66|20220829|||20191206|87267.10|20160202|87267.10|20230414|331.90|||
0|000558|20230331|0.005000|20230429|20220429|20220408||20230508|-390.00|20210615|||20170929|14157.30|20140925|22921.35|||||
0|000559|20230331|0.079000|20230426|20210624|20210624||||20200203|||20101105|51177.42|20201015|55063.19|20220824|-605.90|||
0|000560|20230331|0.022000|20230428|20230407|20221010||20230413|-1177.75|20221010|||20210205|11685.39|20180205|18651.69|20221209|-1691.24|||
0|000561|20230331|-0.030000|20230418|20230314|20230314||20230509|-0.37|20200203|||20220805|19.71|20100903|25208.58|20230315|64.39|||
0|000563|20230331|0.065300|20230428|20190620|20190620||20230517|-3.72|20200203|||20181221|29721.65|20221228|114995.75|20221205|-929.87|||
0|000564|20230331|-0.004700|20230429|20230510|20230508|20221201|20230510|3.50|20230504|||20220310|71.16|20160927|525490.20|||||
0|000565|20230331|-0.040000|20230427|20220729|20220729||||20220802|||20110420|7028.86|||||||
0|000566|20230331|0.003600|20230427|20230331|20220406||||20220407|||20190225|10030.10|20160912|24529.84|20230529|360.17|||
0|000567|20230331|0.206600|20230426|20220714|20211129||20230310|3.69|20220715|||20210413|42189.89|20180413|29096.48|20220715|-457.70|||
0|000568|20230331|2.530000|20230429|20210927|20210928||20230116|-0.29|20210308|||20200917|416.67|20170914|6250.00|20221220|282.99|||
0|000570|20230331|0.033900|20230428|20230110|20210304||||20210115|||20220105|8750.00|20210705|14431.82|||||
0|000571|20230331|-0.024100|20230429|20230504|20220428||20220926|-2237.00|20230427|||20200214|150.00|20140613|7800.00|||||
