20220112,110
90000942,159919P2M004700,沪深300ETF沽2月4700,159919,,2202,,10000,4.7000,20211223,20220223,20220223,20220223,EP0000000000S0000,5390.4000,,,0,0,0,0,0
90000943,159919P2M004800,沪深300ETF沽2月4800,159919,,2202,,10000,4.8000,20211223,20220223,20220223,20220223,EP0000000000S0000,6756.4000,,,0,0,0,0,0
90000944,159919P2M004900,沪深300ETF沽2月4900,159919,,2202,,10000,4.9000,20211223,20220223,20220223,20220223,EP0000000000S0000,7322.4000,,,0,0,0,0,0
90000945,159919P2M005000,沪深300ETF沽2月5000,159919,,2202,,10000,5.0000,20211223,20220223,20220223,20220223,EP0000000000S0000,8055.4000,,,0,0,0,0,0
90000946,159919P2M005250,沪深300ETF沽2月5250,159919,,2202,,10000,5.2500,20211223,20220223,20220223,20220223,EP0000000000S0000,10239.4000,,,0,0,0,0,0
90000947,159919P2M005500,沪深300ETF沽2月5500,159919,,2202,,10000,5.5000,20211223,20220223,20220223,20220223,EP0000000000S0000,12716.4000,,,0,0,0,0,0
90000948,159919P2M005750,沪深300ETF沽2月5750,159919,,2202,,10000,5.7500,20211223,20220223,20220223,20220223,EP0000000000S0000,15213.4000,,,0,0,0,0,0
90000949,159919C2M006000,沪深300ETF购2月6000,159919,,2202,,10000,6.0000,20211229,20220223,20220223,20220223,EC0000000000S0000,3371.9000,,,0,0,0,0,0
90000950,159919P2M006000,沪深300ETF沽2月6000,159919,,2202,,10000,6.0000,20211229,20220223,20220223,20220223,EP0000000000S0000,17709.4000,,,0,0,0,0,0
90000951,159919C2M004400,沪深300ETF购2月4400,159919,,2202,,10000,4.4000,20220107,20220223,20220223,20220223,EC0000000000S0000,9978.4000,,,0,0,0,0,0
90000952,159919P2M004400,沪深300ETF沽2月4400,159919,,2202,,10000,4.4000,20220107,20220223,20220223,20220223,EP0000000000S0000,3197.0000,,,0,0,0,0,0
