20210702,180
10003420,510050C7M03700,50ETF购7月3700,510050,50ETF,2107,3.5480,10000,3.7000,20210527,20210728,20210728,20210728,EC0N0000E0  ,2870.60,12.00,7.00,1,1,50,1,10
10003421,510050C7M03800,50ETF购7月3800,510050,50ETF,2107,3.5480,10000,3.8000,20210527,20210728,20210728,20210728,EC0N0000E0  ,2547.60,12.00,7.00,1,1,50,1,10
10003422,510050C7M03900,50ETF购7月3900,510050,50ETF,2107,3.5480,10000,3.9000,20210527,20210728,20210728,20210728,EC0N0000E0  ,2516.60,12.00,7.00,1,1,50,1,10
10003423,510050C7M04000,50ETF购7月4000,510050,50ETF,2107,3.5480,10000,4.0000,20210527,20210728,20210728,20210728,EC0N0000E0  ,2503.60,12.00,7.00,1,1,50,1,10
10003424,510050P7M03200,50ETF沽7月3200,510050,50ETF,2107,3.5480,10000,3.2000,20210527,20210728,20210728,20210728,EP0N0000E0  ,2266.00,12.00,7.00,1,1,50,1,10
10003425,510050P7M03300,50ETF沽7月3300,510050,50ETF,2107,3.5480,10000,3.3000,20210527,20210728,20210728,20210728,EP0N0000E0  ,2388.00,12.00,7.00,1,1,50,1,10
10003426,510050P7M03400,50ETF沽7月3400,510050,50ETF,2107,3.5480,10000,3.4000,20210527,20210728,20210728,20210728,EP0N0000E0  ,3007.60,12.00,7.00,1,1,50,1,10
10003427,510050P7M03500,50ETF沽7月3500,510050,50ETF,2107,3.5480,10000,3.5000,20210527,20210728,20210728,20210728,EP0N0000E0  ,4358.60,12.00,7.00,1,1,50,1,10
10003428,510050P7M03600,50ETF沽7月3600,510050,50ETF,2107,3.5480,10000,3.6000,20210527,20210728,20210728,20210728,EP0N0000E0  ,5484.60,12.00,7.00,1,1,50,1,10
10003429,510050P7M03700,50ETF沽7月3700,510050,50ETF,2107,3.5480,10000,3.7000,20210527,20210728,20210728,20210728,EP0N0000E0  ,6297.60,12.00,7.00,1,1,50,1,10
10003430,510050P7M03800,50ETF沽7月3800,510050,50ETF,2107,3.5480,10000,3.8000,20210527,20210728,20210728,20210728,EP0N0000E0  ,7230.60,12.00,7.00,1,1,50,1,10
10003431,510050P7M03900,50ETF沽7月3900,510050,50ETF,2107,3.5480,10000,3.9000,20210527,20210728,20210728,20210728,EP0N0000E0  ,8180.60,12.00,7.00,1,1,50,1,10
10003432,510050P7M04000,50ETF沽7月4000,510050,50ETF,2107,3.5480,10000,4.0000,20210527,20210728,20210728,20210728,EP0N0000E0  ,9182.60,12.00,7.00,1,1,50,1,10
10003433,510300C7M04700,300ETF购7月4700,510300,300ETF,2107,5.2540,10000,4.7000,20210527,20210728,20210728,20210728,EC0N0000E0  ,11844.80,12.00,7.00,1,1,50,1,10
10003434,510300C7M04800,300ETF购7月4800,510300,300ETF,2107,5.2540,10000,4.8000,20210527,20210728,20210728,20210728,EC0N0000E0  ,10844.80,12.00,7.00,1,1,50,1,10
10003435,510300C7M04900,300ETF购7月4900,510300,300ETF,2107,5.2540,10000,4.9000,20210527,20210728,20210728,20210728,EC0N0000E0  ,9844.80,12.00,7.00,1,1,50,1,10
